Unnamed: 0,Job Id,Salary Range (K),Min Salary (K),Max Salary (K),Work Type,Job Posting Date,Predicted Industry,Job Title,Job Description,skills,Company,Broader Category,Average Salary (K),Year-Quarter,Job Minimum Experience,Job Maximum Experience,Job URL
41125.0,348348000000000.0,37.0,55.0,92.0,Full-Time,2022-05-16,9.0,Social Worker,"Work with at-risk children and families, assess needs, provide support, and ensure child safety and well-being.","['Child welfare policies and regulations', 'Child protective services', 'Child development', 'Crisis intervention', 'Case management', 'Cultural competence', 'Interviewing and assessment skills', 'Court procedures', 'Documentation', 'Empathy', 'Communication skills']",Lumen Technologies,Legal Services,73.5,2022Q2,0.0,13.0,
44033.0,2134947581699500.8,43.0,60.0,103.0,Part-Time,2022-01-12,9.0,Litigation Attorney,"Corporate Litigators specialize in corporate law. They handle legal matters related to businesses, such as mergers, acquisitions, contracts, and disputes, to protect corporate interests.","['Corporate law', 'Commercial litigation', 'Dispute resolution', 'Contract law', 'Legal strategy', 'Negotiation']",Meta Platforms,Legal Services,81.5,2022Q1,5.0,15.0,
48032.0,680655000000000.0,68.0,62.0,130.0,Part-Time,2021-11-17,9.0,Litigation Attorney,"Family Law Attorneys deal with legal matters related to family relationships. They handle cases like divorce, child custody, adoption, and domestic disputes to provide legal guidance.","['Family law', 'Divorce proceedings', 'Child custody', 'Mediation', 'Legal counseling', 'Court representation']",Shree Cement,Legal Services,96.0,2021Q4,5.0,9.0,
54208.0,864669000000000.0,54.0,57.0,111.0,Intern,2023-12-04,9.0,Legal Assistant,"Provide administrative support to legal professionals, manage schedules, draft documents, and handle correspondence.","['Legal administrative tasks', 'Document management', 'Calendar and docketing', 'Transcription', 'File organization', 'Communication with clients and courts', 'Knowledge of legal terminology', 'Attention to detail', 'Multitasking', 'Computer skills', 'Office']",Huntsman,Legal Services,84.0,2023Q4,4.0,15.0,
58255.0,776514000000000.0,42.0,65.0,107.0,Contract,2023-08-16,9.0,Legal Assistant,"Assist lawyers with legal research, document preparation, and case management in law firms or legal departments.","['Legal research', 'Document drafting', 'Case management', 'Legal databases', 'Lexis', 'Nexis', 'Client communication', 'Deposition preparation', 'Trial support', 'Ethics and confidentiality', 'Attention to detail', 'Communication skills', 'Legal software proficiency']",Sysco,Legal Services,86.0,2023Q3,5.0,12.0,
58307.0,2507442102402302.0,55.0,57.0,112.0,Part-Time,2023-03-17,9.0,Legal Advisor,"As a Legal Counsel, your responsibilities include providing legal advice, drafting contracts, and ensuring compliance with laws and regulations. You will represent the company in legal matters, negotiate agreements, and mitigate legal risks. Your role involves staying informed about changes in the law and advising management on legal issues affecting the business.","['Legal counsel', 'Legal advice', 'Contract negotiation', 'Legal research', 'Litigation support', 'Client representation', 'Legal writing', 'Regulatory compliance']",Zee Entertainment Enterprises,Legal Services,84.5,2023Q1,0.0,14.0,
60085.0,1684883106529062.0,34.0,57.0,91.0,Full-Time,2021-10-28,9.0,Legal Counsel,"Corporate Attorneys provide legal counsel and representation to organizations. They handle legal matters, contracts, mergers, acquisitions, and ensure compliance with laws and regulations relevant to the business.","['Corporate law and regulations', 'Contract drafting and negotiation', 'Legal research and analysis', 'Risk management', 'Excellent communication and negotiation skills']",Community Health Systems,Legal Services,74.0,2021Q4,2.0,15.0,
60366.0,1897421824415814.0,66.0,56.0,122.0,Full-Time,2023-03-21,9.0,Litigation Attorney,"Family Law Attorneys deal with legal matters related to family relationships. They handle cases like divorce, child custody, adoption, and domestic disputes to provide legal guidance.","['Family law', 'Divorce proceedings', 'Child custody', 'Mediation', 'Legal counseling', 'Court representation']",Ross Stores,Legal Services,89.0,2023Q1,1.0,15.0,
63765.0,2272895171399626.0,36.0,59.0,95.0,Full-Time,2023-01-07,9.0,Legal Assistant,"Assist in the preparation of litigation cases, manage electronic discovery, and handle technical aspects of trial preparation.","['Document review and production', 'Litigation support software', 'Relativity', 'Data analysis', 'Case management', 'Communication with legal teams', 'Technical proficiency', 'Attention to detail', 'Problem', 'Legal research skills']",Verizon Communications,Legal Services,77.0,2023Q1,2.0,13.0,
71251.0,1208131149957750.0,39.0,60.0,99.0,Full-Time,2022-07-08,9.0,Legal Assistant,"Assist in the preparation of litigation cases, manage electronic discovery, and handle technical aspects of trial preparation.","['Document review and production', 'Litigation support software', 'Relativity', 'Data analysis', 'Case management', 'Communication with legal teams', 'Technical proficiency', 'Attention to detail', 'Problem', 'Legal research skills']",Tractor Supply,Legal Services,79.5,2022Q3,4.0,11.0,
72191.0,3032755570072956.0,20.0,62.0,82.0,Contract,2023-02-26,9.0,Legal Assistant,"Assist in the preparation of litigation cases, manage electronic discovery, and handle technical aspects of trial preparation.","['Document review and production', 'Litigation support software', 'Relativity', 'Data analysis', 'Case management', 'Communication with legal teams', 'Technical proficiency', 'Attention to detail', 'Problem', 'Legal research skills']",Conagra Brands,Legal Services,72.0,2023Q1,2.0,10.0,
72909.0,620843000000000.0,65.0,56.0,121.0,Intern,2023-07-15,9.0,Family Lawyer,"Child Custody Lawyers specialize in family law, focusing on cases related to child custody and visitation rights. They represent clients in court, provide legal counsel, and advocate for the best interests of children in custody disputes.","['Child custody law', 'Family law', 'Legal advocacy', 'Negotiation', 'Court representation', 'Legal research', 'Client counseling', 'Case preparation']",Brighthouse Financial,Legal Services,88.5,2023Q3,5.0,13.0,
76634.0,762756000000000.0,41.0,62.0,103.0,Part-Time,2022-02-19,9.0,Legal Assistant,"Assist lawyers with legal research, document preparation, and case management in law firms or legal departments.","['Legal research', 'Document drafting', 'Case management', 'Legal databases', 'Lexis', 'Nexis', 'Client communication', 'Deposition preparation', 'Trial support', 'Ethics and confidentiality', 'Attention to detail', 'Communication skills', 'Legal software proficiency']",Hikma Pharmaceuticals,Legal Services,82.5,2022Q1,3.0,15.0,
77018.0,2315633130150083.0,52.0,61.0,113.0,Intern,2022-05-01,9.0,Paralegal,"Provide legal support to corporate legal teams, assist with mergers and acquisitions, and manage corporate records.","['Corporate legal tasks', 'Document drafting', 'Compliance', 'Corporate governance', 'Contract management', 'Due diligence', 'Entity formation', 'Communication with stakeholders', 'Attention to detail', 'Technology proficiency', 'Legal software proficiency', 'Legal research skills']","Fidelity Investments, Inc.",Legal Services,87.0,2022Q2,2.0,11.0,
84026.0,2772816785509367.0,46.0,59.0,105.0,Full-Time,2023-06-22,9.0,Litigation Attorney,"Trial Attorneys represent clients in legal proceedings. They prepare cases, conduct trials, and provide legal counsel to clients involved in civil or criminal litigation.","['Litigation', 'Legal research', 'Courtroom representation', 'Case preparation', 'Client counseling', 'Legal writing']",Celanese,Legal Services,82.0,2023Q2,3.0,13.0,
92881.0,1495197391266448.0,31.0,63.0,94.0,Full-Time,2023-04-02,9.0,Legal Assistant,"Assist lawyers with legal research, document preparation, and case management in law firms or legal departments.","['Legal research', 'Document drafting', 'Case management', 'Legal databases', 'Lexis', 'Nexis', 'Client communication', 'Deposition preparation', 'Trial support', 'Ethics and confidentiality', 'Attention to detail', 'Communication skills', 'Legal software proficiency']",NCR,Legal Services,78.5,2023Q2,2.0,10.0,
94201.0,2014315450328583.2,41.0,63.0,104.0,Temporary,2022-10-22,9.0,Litigation Attorney,"Family Law Attorneys deal with legal matters related to family relationships. They handle cases like divorce, child custody, adoption, and domestic disputes to provide legal guidance.","['Family law', 'Divorce proceedings', 'Child custody', 'Mediation', 'Legal counseling', 'Court representation']",Intertek Group,Legal Services,83.5,2022Q4,4.0,12.0,
97314.0,1976030776010200.8,35.0,59.0,94.0,Intern,2021-12-14,9.0,Litigation Attorney,"Family Law Attorneys deal with legal matters related to family relationships. They handle cases like divorce, child custody, adoption, and domestic disputes to provide legal guidance.","['Family law', 'Divorce proceedings', 'Child custody', 'Mediation', 'Legal counseling', 'Court representation']",Chevron,Legal Services,76.5,2021Q4,4.0,8.0,
98327.0,202364000000000.0,32.0,55.0,87.0,Contract,2023-01-23,9.0,Litigation Attorney,"Trial Attorneys represent clients in legal proceedings. They prepare cases, conduct trials, and provide legal counsel to clients involved in civil or criminal litigation.","['Litigation', 'Legal research', 'Courtroom representation', 'Case preparation', 'Client counseling', 'Legal writing']",Avnet,Legal Services,71.0,2023Q1,0.0,15.0,
106323.0,993831000000000.0,34.0,61.0,95.0,Intern,2023-05-13,9.0,Family Lawyer,Mediators facilitate negotiations and dispute resolution between parties in conflict. They remain neutral and help parties reach mutually acceptable agreements through effective communication and problem-solving techniques.,"['Mediation', 'Conflict resolution', 'Negotiation', 'Communication skills', 'Neutrality', 'Problem', 'Legal knowledge', 'Mediation techniques']",Sanmina,Legal Services,78.0,2023Q2,0.0,12.0,
107316.0,2079852606605132.0,26.0,61.0,87.0,Part-Time,2023-08-22,9.0,Litigation Attorney,"Trial Attorneys represent clients in legal proceedings. They prepare cases, conduct trials, and provide legal counsel to clients involved in civil or criminal litigation.","['Litigation', 'Legal research', 'Courtroom representation', 'Case preparation', 'Client counseling', 'Legal writing']",CVS Health,Legal Services,74.0,2023Q3,0.0,8.0,
108680.0,988414000000000.0,23.0,61.0,84.0,Full-Time,2022-07-24,9.0,Legal Counsel,"Employment Lawyers focus on employment law matters, assisting employers and employees with issues like workplace discrimination, labor disputes, and employment contracts. They offer legal counsel and represent clients in legal proceedings.","['Employment law and regulations', 'Employment contracts and agreements', 'Workplace discrimination and harassment laws', 'Legal compliance', 'Client representation and advocacy']",Intertek Group,Legal Services,72.5,2022Q3,0.0,14.0,
111868.0,1096685027603311.0,43.0,62.0,105.0,Contract,2023-02-21,9.0,Legal Secretary,"A Legal Assistant supports legal professionals by performing administrative and research tasks, organizing legal documents, and assisting with legal proceedings and documentation.","['Legal research', 'Document drafting', 'Communication skills', 'Legal software proficiency', 'Attention to detail']",Charles Schwab,Legal Services,83.5,2023Q1,3.0,10.0,
114025.0,63009400000000.0,67.0,59.0,126.0,Intern,2023-06-02,9.0,Paralegal,"Assist in litigation cases, including document preparation, legal research, and trial support.","['Legal research', 'Discovery management', 'Case preparation', 'Trial support', 'Document review', 'Client communication', 'Attention to detail', 'Multitasking', 'Legal terminology', 'Technology proficiency', 'Communication skills', 'Legal software proficiency']",XPO,Legal Services,92.5,2023Q2,0.0,8.0,
115840.0,1838686361559220.0,47.0,60.0,107.0,Contract,2022-06-03,9.0,Paralegal,"Assist in litigation cases, including document preparation, legal research, and trial support.","['Legal research', 'Discovery management', 'Case preparation', 'Trial support', 'Document review', 'Client communication', 'Attention to detail', 'Multitasking', 'Legal terminology', 'Technology proficiency', 'Communication skills', 'Legal software proficiency']",Continental Resources,Legal Services,83.5,2022Q2,0.0,14.0,
120411.0,1945920328559486.0,46.0,60.0,106.0,Intern,2021-03-11,9.0,Social Worker,"Support students social and emotional well-being in schools, collaborate with educators, and connect families with resources.","['School social work principles', 'Student assessment and intervention', 'Special education laws', 'Individualized education plans', 'Ps', 'Crisis management', 'Collaboration with educators', 'Family engagement', 'Advocacy', 'Empathy and communication', 'Documentation', 'Cultural competence', 'Licensing and certification']",Chesapeake Energy,Legal Services,83.0,2021Q1,2.0,10.0,
121408.0,1144915999220080.0,46.0,63.0,109.0,Temporary,2022-09-15,9.0,Legal Advisor,"As a Corporate Counsel, you will focus on legal matters related to corporate governance, mergers and acquisitions, and corporate compliance. You will draft and review corporate documents, oversee compliance programs, and handle complex legal negotiations. Your role includes managing legal relationships with external partners and providing strategic legal guidance to the company.","['Corporate law', 'Compliance', 'Mergers and acquisitions', 'Corporate governance', 'Contract drafting', 'Risk management', 'Legal strategy', 'Due diligence']",Arrow Electronics,Legal Services,86.0,2022Q3,0.0,14.0,
121497.0,2667451658034186.0,28.0,60.0,88.0,Full-Time,2022-02-05,9.0,Legal Advisor,"As a Legal Counsel, your responsibilities include providing legal advice, drafting contracts, and ensuring compliance with laws and regulations. You will represent the company in legal matters, negotiate agreements, and mitigate legal risks. Your role involves staying informed about changes in the law and advising management on legal issues affecting the business.","['Legal counsel', 'Legal advice', 'Contract negotiation', 'Legal research', 'Litigation support', 'Client representation', 'Legal writing', 'Regulatory compliance']",Ambuja Cements,Legal Services,74.0,2022Q1,0.0,11.0,
122832.0,1943712563375367.2,34.0,60.0,94.0,Intern,2022-07-09,9.0,Legal Assistant,"Assist lawyers with legal research, document preparation, and case management in law firms or legal departments.","['Legal research', 'Document drafting', 'Case management', 'Legal databases', 'Lexis', 'Nexis', 'Client communication', 'Deposition preparation', 'Trial support', 'Ethics and confidentiality', 'Attention to detail', 'Communication skills', 'Legal software proficiency']",Southwest Airlines,Legal Services,77.0,2022Q3,3.0,12.0,
125449.0,2707221976459240.0,51.0,57.0,108.0,Full-Time,2022-10-24,9.0,Litigation Attorney,"Family Law Attorneys deal with legal matters related to family relationships. They handle cases like divorce, child custody, adoption, and domestic disputes to provide legal guidance.","['Family law', 'Divorce proceedings', 'Child custody', 'Mediation', 'Legal counseling', 'Court representation']",Vodafone,Legal Services,82.5,2022Q4,3.0,11.0,
131865.0,396964000000000.0,24.0,63.0,87.0,Part-Time,2022-01-22,9.0,Social Worker,"Work with at-risk children and families, assess needs, provide support, and ensure child safety and well-being.","['Child welfare policies and regulations', 'Child protective services', 'Child development', 'Crisis intervention', 'Case management', 'Cultural competence', 'Interviewing and assessment skills', 'Court procedures', 'Documentation', 'Empathy', 'Communication skills']",New York Life Insurance,Legal Services,75.0,2022Q1,2.0,15.0,
137434.0,1141919360406989.0,46.0,57.0,103.0,Part-Time,2023-06-26,9.0,Legal Counsel,"Employment Lawyers focus on employment law matters, assisting employers and employees with issues like workplace discrimination, labor disputes, and employment contracts. They offer legal counsel and represent clients in legal proceedings.","['Employment law and regulations', 'Employment contracts and agreements', 'Workplace discrimination and harassment laws', 'Legal compliance', 'Client representation and advocacy']",Hikvision,Legal Services,80.0,2023Q2,4.0,9.0,
139653.0,886402000000000.0,68.0,61.0,129.0,Contract,2022-03-22,9.0,Substance Abuse Counselor,"A Family Counselor works with families to address interpersonal issues, improve communication, and resolve conflicts, fostering healthier family dynamics.","['Family counseling', 'Marriage and family therapy', 'Conflict resolution skills']",Advance Auto Parts,Legal Services,95.0,2022Q1,2.0,15.0,
142016.0,137433000000000.0,74.0,55.0,129.0,Intern,2021-04-12,9.0,Physical Therapist,"Specialize in providing physical therapy to children, addressing developmental and mobility issues.","['Pediatric rehabilitation', 'Developmental assessments', 'Child psychology knowledge']",Petrofac,Legal Services,92.0,2021Q2,5.0,14.0,
145752.0,894338000000000.0,65.0,57.0,122.0,Part-Time,2022-08-06,9.0,Legal Advisor,"In the role of In-House Counsel, you will provide legal support to the organization across various areas, including contracts, employment law, and regulatory compliance. You will draft legal documents, handle litigation matters, and advise on legal risks affecting day-to-day operations. Your role is crucial in ensuring the company operates within the bounds of the law.","['In', 'Legal advisory', 'Employment law', 'Intellectual property', 'Regulatory compliance', 'Dispute resolution', 'Contract review', 'Client counseling']",National Grid,Legal Services,89.5,2022Q3,2.0,15.0,
146212.0,278032000000000.0,43.0,56.0,99.0,Temporary,2023-02-08,9.0,Legal Assistant,"Assist lawyers with legal research, document preparation, and case management in law firms or legal departments.","['Legal research', 'Document drafting', 'Case management', 'Legal databases', 'Lexis', 'Nexis', 'Client communication', 'Deposition preparation', 'Trial support', 'Ethics and confidentiality', 'Attention to detail', 'Communication skills', 'Legal software proficiency']",Fuchs Petrolub SE,Legal Services,77.5,2023Q1,3.0,9.0,
149656.0,1961628429598862.0,65.0,59.0,124.0,Temporary,2021-11-13,9.0,Legal Counsel,"An Intellectual Property Lawyer specializes in protecting and managing intellectual property rights, including patents, trademarks, and copyrights. They provide legal advice, handle trademark registration, patent applications, and enforce IP rights.","['Intellectual property law', 'Trademark and patent law', 'Copyright law', 'P portfolio management', 'Litigation and dispute resolution']",Celgene Corporation,Legal Services,91.5,2021Q4,0.0,11.0,
150769.0,2026890780999955.2,69.0,57.0,126.0,Intern,2023-06-04,9.0,Legal Advisor,"In the role of In-House Counsel, you will provide legal support to the organization across various areas, including contracts, employment law, and regulatory compliance. You will draft legal documents, handle litigation matters, and advise on legal risks affecting day-to-day operations. Your role is crucial in ensuring the company operates within the bounds of the law.","['In', 'Legal advisory', 'Employment law', 'Intellectual property', 'Regulatory compliance', 'Dispute resolution', 'Contract review', 'Client counseling']",Metro AG,Legal Services,91.5,2023Q2,0.0,10.0,
168355.0,364427000000000.0,51.0,55.0,106.0,Full-Time,2021-02-12,9.0,Litigation Attorney,"Trial Attorneys represent clients in legal proceedings. They prepare cases, conduct trials, and provide legal counsel to clients involved in civil or criminal litigation.","['Litigation', 'Legal research', 'Courtroom representation', 'Case preparation', 'Client counseling', 'Legal writing']",Amphenol,Legal Services,80.5,2021Q1,1.0,13.0,
171240.0,235774000000000.0,65.0,59.0,124.0,Contract,2023-06-18,9.0,Legal Assistant,"Assist in the preparation of litigation cases, manage electronic discovery, and handle technical aspects of trial preparation.","['Document review and production', 'Litigation support software', 'Relativity', 'Data analysis', 'Case management', 'Communication with legal teams', 'Technical proficiency', 'Attention to detail', 'Problem', 'Legal research skills']",Public Service Enterprise Group,Legal Services,91.5,2023Q2,3.0,11.0,
178788.0,645538000000000.0,22.0,59.0,81.0,Temporary,2022-01-30,9.0,Paralegal,"Assist in litigation cases, including document preparation, legal research, and trial support.","['Legal research', 'Discovery management', 'Case preparation', 'Trial support', 'Document review', 'Client communication', 'Attention to detail', 'Multitasking', 'Legal terminology', 'Technology proficiency', 'Communication skills', 'Legal software proficiency']",Walmart,Legal Services,70.0,2022Q1,3.0,12.0,
181893.0,2799570814447569.0,50.0,61.0,111.0,Temporary,2023-04-27,9.0,Paralegal,"Assist in real estate transactions, including title searches, closings, and contract preparation.","['Real estate transactions', 'Title searches', 'Closing processes', 'Deed preparation', 'Contract review', 'Communication with real estate professionals', 'Attention to detail', 'Real estate terminology', 'Technology proficiency', 'Legal software proficiency', 'Legal research skills']",Hershey,Legal Services,86.0,2023Q2,3.0,15.0,
183792.0,2599819400100794.0,52.0,55.0,107.0,Intern,2023-04-17,9.0,Family Lawyer,Mediators facilitate negotiations and dispute resolution between parties in conflict. They remain neutral and help parties reach mutually acceptable agreements through effective communication and problem-solving techniques.,"['Mediation', 'Conflict resolution', 'Negotiation', 'Communication skills', 'Neutrality', 'Problem', 'Legal knowledge', 'Mediation techniques']",Comcast,Legal Services,81.0,2023Q2,4.0,9.0,
192903.0,666517000000000.0,55.0,65.0,120.0,Temporary,2021-10-18,9.0,Litigation Attorney,"Family Law Attorneys deal with legal matters related to family relationships. They handle cases like divorce, child custody, adoption, and domestic disputes to provide legal guidance.","['Family law', 'Divorce proceedings', 'Child custody', 'Mediation', 'Legal counseling', 'Court representation']",EQT,Legal Services,92.5,2021Q4,4.0,13.0,
196318.0,2046196689958154.0,32.0,56.0,88.0,Temporary,2023-08-27,9.0,Substance Abuse Counselor,"An Addiction Counselor provides support and therapy to individuals struggling with addiction, helping them overcome substance abuse and develop healthier coping strategies.","['Addiction counseling techniques', 'Substance abuse treatment', 'Counseling ethics']",Lufthansa Group,Legal Services,72.0,2023Q3,4.0,15.0,
200735.0,2214934577526808.8,32.0,59.0,91.0,Part-Time,2023-12-02,9.0,Legal Secretary,"A Legal Assistant supports legal professionals by performing administrative and research tasks, organizing legal documents, and assisting with legal proceedings and documentation.","['Legal research', 'Document drafting', 'Communication skills', 'Legal software proficiency', 'Attention to detail']",Continental AG,Legal Services,75.0,2023Q4,3.0,11.0,
201024.0,123800000000000.0,72.0,57.0,129.0,Contract,2023-03-27,9.0,Legal Counsel,"Corporate Attorneys provide legal counsel and representation to organizations. They handle legal matters, contracts, mergers, acquisitions, and ensure compliance with laws and regulations relevant to the business.","['Corporate law and regulations', 'Contract drafting and negotiation', 'Legal research and analysis', 'Risk management', 'Excellent communication and negotiation skills']",Foot Locker,Legal Services,93.0,2023Q1,0.0,10.0,
202717.0,1759944903085556.0,48.0,64.0,112.0,Full-Time,2022-09-01,9.0,Legal Assistant,"Assist lawyers with legal research, document preparation, and case management in law firms or legal departments.","['Legal research', 'Document drafting', 'Case management', 'Legal databases', 'Lexis', 'Nexis', 'Client communication', 'Deposition preparation', 'Trial support', 'Ethics and confidentiality', 'Attention to detail', 'Communication skills', 'Legal software proficiency']",McKesson,Legal Services,88.0,2022Q3,1.0,14.0,
206198.0,2762501216666297.0,35.0,61.0,96.0,Temporary,2022-06-23,9.0,Social Worker,"Work with at-risk children and families, assess needs, provide support, and ensure child safety and well-being.","['Child welfare policies and regulations', 'Child protective services', 'Child development', 'Crisis intervention', 'Case management', 'Cultural competence', 'Interviewing and assessment skills', 'Court procedures', 'Documentation', 'Empathy', 'Communication skills']",Ryder System,Legal Services,78.5,2022Q2,1.0,10.0,
207517.0,335806000000000.0,45.0,62.0,107.0,Full-Time,2023-07-23,9.0,Family Lawyer,Mediators facilitate negotiations and dispute resolution between parties in conflict. They remain neutral and help parties reach mutually acceptable agreements through effective communication and problem-solving techniques.,"['Mediation', 'Conflict resolution', 'Negotiation', 'Communication skills', 'Neutrality', 'Problem', 'Legal knowledge', 'Mediation techniques']",Adani Ports and Special Economic Zone,Legal Services,84.5,2023Q3,4.0,11.0,
208323.0,2680684124348311.0,63.0,63.0,126.0,Part-Time,2022-10-15,9.0,Litigation Attorney,"Family Law Attorneys deal with legal matters related to family relationships. They handle cases like divorce, child custody, adoption, and domestic disputes to provide legal guidance.","['Family law', 'Divorce proceedings', 'Child custody', 'Mediation', 'Legal counseling', 'Court representation']",Citigroup,Legal Services,94.5,2022Q4,5.0,8.0,
217369.0,473293000000000.0,67.0,55.0,122.0,Temporary,2023-09-14,9.0,Legal Counsel,"Employment Lawyers focus on employment law matters, assisting employers and employees with issues like workplace discrimination, labor disputes, and employment contracts. They offer legal counsel and represent clients in legal proceedings.","['Employment law and regulations', 'Employment contracts and agreements', 'Workplace discrimination and harassment laws', 'Legal compliance', 'Client representation and advocacy']",A-Mark Precious Metals,Legal Services,88.5,2023Q3,3.0,10.0,
218927.0,1210520890418583.0,23.0,60.0,83.0,Part-Time,2022-04-09,9.0,Family Lawyer,"Child Custody Lawyers specialize in family law, focusing on cases related to child custody and visitation rights. They represent clients in court, provide legal counsel, and advocate for the best interests of children in custody disputes.","['Child custody law', 'Family law', 'Legal advocacy', 'Negotiation', 'Court representation', 'Legal research', 'Client counseling', 'Case preparation']",Oil and Natural Gas Corporation (ONGC),Legal Services,71.5,2022Q2,3.0,11.0,
221911.0,873517000000000.0,24.0,60.0,84.0,Temporary,2022-11-04,9.0,Social Worker,"Support students social and emotional well-being in schools, collaborate with educators, and connect families with resources.","['School social work principles', 'Student assessment and intervention', 'Special education laws', 'Individualized education plans', 'Ps', 'Crisis management', 'Collaboration with educators', 'Family engagement', 'Advocacy', 'Empathy and communication', 'Documentation', 'Cultural competence', 'Licensing and certification']",Verizon Communications,Legal Services,72.0,2022Q4,4.0,11.0,
222046.0,2942562339116169.0,55.0,55.0,110.0,Contract,2023-08-15,9.0,Litigation Attorney,"Family Law Attorneys deal with legal matters related to family relationships. They handle cases like divorce, child custody, adoption, and domestic disputes to provide legal guidance.","['Family law', 'Divorce proceedings', 'Child custody', 'Mediation', 'Legal counseling', 'Court representation']",Charles Schwab,Legal Services,82.5,2023Q3,1.0,8.0,
